"id","EnterpriseID","LAST","FIRST","MIDDLE","SUFFIX","DOB","GENDER","SSN","ADDRESS1","ADDRESS2","ZIP","MOTHERS_MAIDEN_NAME","MRN","CITY","STATE","PHONE","EMAIL","ALIAS","MIDINIT","M","D","Y","Weight"
"2464","1241","15439038","SEALS","DAYANARA","BARBARA","","12/11/1998","F","858-61-6195","99 MALCOLM X BLVD","1","11221",""," 862242","BROOKLYN","NY","201-653-4882","DSEALS@AMGGT.COM","","B","12","11","1998",""
"2465","1459","15468298","SEALS","ELINA","RAE","","12/11/1998","F","","99 MALCOLM X BLVD","1","11221","",NA,"BROOKLYN","NY","","","","R","12","11","1998","0.5340440"
"2466","","","","","","","","","","","","","","","","","","","","","","","",""
"2467"," 793","15436583","GITZINGER","ELI","","","12/14/2002","M","","436 EASTERN PKWY","","11225","JONES","4814411","BROOKLYN","NY","484-880-5850","EGITZINGER@AMGGT.COM","","","12","14","2002",""
"2468","2343","15557793","GITZINGER","ELI","","","12/19/2010","M","833-89-4295","436 E PARKWAY","","11225","","4814405","BROOKLYN","NY","631-728-8432","","","","12","19","2010","0.5340360"
"2469","","","","","","","","","","","","","","","","","","","","","","","",""
"2470"," 441","15421979","HABERMANN","NAZARETH","","","12/1/2009","F","","2039 BLACKROCK AVE # AVENUE5C","5C","10472","","4778388","BRONX","NY","347-464-2133","","","","12","1","2009",""
"2471","1993","15588155","HABERMANN","NAZARETH","","","10/27/1987","F","839-90-0609","679 WARING AVE","3C","10467","","4778398","BRONX","NY","347-464-2133","","","","10","27","1987","0.5339969"
"2472","","","","","","","","","","","","","","","","","","","","","","","",""
"2473"," 392","15731351","STEICH","WALTER","","","10/2/1937","M","860-90-0665","2041 SHORE BLVD","A1","11105","","1040924","LONG IS CITY","NY","718-836-8288","","","","10","2","1937",""
"2474","1944","15769065","STEICH","WALTER","DOMINGO","","8/17/1957","M","","22041 SURE BOULEVARD","","11102","","1040837","LONG ISLANS CTY","NY","718-836-8288","WSTEICH@AMGGT.COM","","D","8","17","1957","0.5339774"
"2475","","","","","","","","","","","","","","","","","","","","","","","",""
"2476"," 124","15890625","KELLY","VINNY","","","9/23/1989","M","872-32-4079","2890 FREDERIEK DOUGLASS","6H","10039","","4763882","NEW YORK","NY","845-499-4282","","","","9","23","1989",""
"2477","1679","15926766","KELLY","VINNY","","","9/23/1979","M","","3170 BWAY","20","10027","","4763874","","NY","845-499-4282","VKELLY@AMGGT.COM","","","9","23","1979","0.5337011"
"2478","","","","","","","","","","","","","","","","","","","","","","","",""
"2479"," 865","15437223","WILKINS","ELENA","","","12/19/2004","F","","875 TAYLOR AVE","2D","10473","","1283588","BRONX","NY","917-166-3136","EWILKINS@AMGGT.COM","","","12","19","2004",""
"2480","2415","15527420","WILKINS","ELENA","","","10/23/1981","F","858-71-9696","574 EAGLE AVE","2A","10455","","1283575","BRONX","NY","917-166-3136","","","","10","23","1981","0.5335402"
"2481","","","","","","","","","","","","","","","","","","","","","","","",""
"2482"," 345","15786677","LEARY","HOLLY","","","11/25/1941","F","857-23-1500","3611 108TH ST","3F","11368","","4793483","CORONA","NY","934-704-2268","","","","11","25","1941",""
"2483","1898","15889946","LEARY","HOLLY","","","11/25/1971","F","","3427 101ST ST","BSMT","11368","","4793490","CORONA","NY","","","","","11","25","1971","0.5334699"
"2484","","","","","","","","","","","","","","","","","","","","","","","",""
"2485","  91","15739126","PANET","BONNIE J","","","10/12/1938","F","898-51-5893","5 WESTMINSTER RD","","11218","","4749332","BROOKLYN","NY","862-386-9685","","","","10","12","1938",""
"2486","1646","15894181","PANET","BONNIE J","","","2/24/1956","F","","5 WESTMINSTER RD","D 1","11218","","4749348","BROOKLYN","NY","862-386-9685","","","","2","24","1956","0.5333047"
"2487","","","","","","","","","","","","","","","","","","","","","","","",""
"2488"," 197","15601196","MYLES","AYDAN","VERNON","","6/27/1984","M","871-24-7341","191 EAST 100THH STREET","","10029","","4815195","NEW YORK","NY","203-744-6149","","","V","6","27","1984",""
"2489","1750","15734605","MYLES","AYDAN","","","6/27/1974","M","","171 E 109TH ST","4C","10029","","4815191","NEW YORK","NY","","AMYLES@AMGGT.COM","","","6","27","1974","0.5332868"
"2490","","","","","","","","","","","","","","","","","","","","","","","",""
"2491","1037","15397668","EIERMANN","LOUISA","","","9/27/1936","F","","656 E 225TH ST","2F","10466","","4799853","BRONX","NY","484-568-2405","LEIERMANN@AMGGT.COM","","","9","27","1936",""
"2492","2586","15844064","EIERMANN","LOUISA","","","9/28/1936","F","","1230 E 225TH ST","PH","10466","","4799845","BRONX","NY","203-576-4042","","","","9","28","1936","0.5332767"
"2493","","","","","","","","","","","","","","","","","","","","","","","",""
"2494"," 252","15556845","TRUGLIA","KAYLA","VIRGINIA","","8/9/1946","F","","2469 FRISBY AVE","1","10461",""," 982675","BRONX","NY","203-586-5605","KTRUGLIA@AMGGT.COM","","V","8","9","1946",""
"2495","1806","15596420","TRUGLIA","KAYLA","","","10/27/1920","F","848-27-2799","2469 FRISBY AVE","2B","10461",""," 982454","BRONX","NY","203-586-5605","","","","10","27","1920","0.5331669"
"2496","","","","","","","","","","","","","","","","","","","","","","","",""
"2497"," 209","15465514","PALMER","DEBRA","","","4/11/1967","F","859-27-1382","2137 WALLACE AVE","","10462","","4793117","BRONX","NY","917-603-4184","DPALMER@AMGGT.COM","","","4","11","1967",""
"2498","1762","15683069","PALMER","DEBRA","","","4/11/1957","F","","801 NEILL AVE","14A","10462","","4793125","BRONX","NY","","","","","4","11","1957","0.5330891"
"2499","","","","","","","","","","","","","","","","","","","","","","","",""
"2500"," 665","12781638","SMITH","ROBERT","","","7/8/1941","M","824-09-6288","270 CLARKSON AVE","616","11226","",NA,"BROOKLYN","NY","570-462-1196","","","","7","8","1941",""
"2501","2216","15021623","SMITH","ROBERT","DAVID","","7/8/1941","M","864-57-7118","107 VAN BUREN ST","D15","11221","","4665950","BROOKLYN","NY","212-927-6440","","","D","7","8","1941","0.5329276"
"2502","","","","","","","","","","","","","","","","","","","","","","","",""
"2503"," 137","15569213","BORRELLI","VICTORIA","","","8/1/1973","F","873-37-8788","2824 MORRIS AVE","6G","10468","","4764976","BRONX","NY","212-186-3936","","","","8","1","1973",""
"2504","1691","15909504","BORRELLI","VICTORIA","","","10/23/2002","F","","2824 MORRIS AVE","6 G","10468","","4764993","BRONX","NY","212-186-3936","","","","10","23","2002","0.5328768"
"2505","","","","","","","","","","","","","","","","","","","","","","","",""
"2506"," 933","15473714","MCMAHAN","KARLA","","","9/11/2009","F","","372 E 154TH ST","B","10455","","1362245","BRONX","NY","516-348-3674","KMCMAHAN@AMGGT.COM","","","9","11","2009",""
"2507","2481","15981110","MCMAHAN","KARLA","","","10/28/1980","F","822-30-5914","372 E 154TH ST","3","10455","","1362047","BRONX","NY","516-348-3674","","","","10","28","1980","0.5327582"
"2508","","","","","","","","","","","","","","","","","","","","","","","",""
"2509"," 613","15539716","CRAIG","JANICE","MARY","","2/16/2004","F","","674 JACKSON AVE","4 G","10455","","4768604","BRONX","NY","908-415-8699","","","M","2","16","2004",""
"2510","2164","15893392","CRAIG","JANICE","","","10/5/1985","F","","674 E 149TH ST","4 G","10455","","4768599","BRONX","NY","908-415-8699","","","","10","5","1985","0.5326683"
"2511","","","","","","","","","","","","","","","","","","","","","","","",""
"2512","1317","15493948","DUNAVANT","ARRON","ERIC","","6/25/1998","M","","2075 ROCKAWAY PKWY","7B","11236","",NA,"BROOKLYN","NY","","","","E","6","25","1998",""
"2513","2852","15558930","DUNAVANT","ARNOLD","","","6/25/1998","M","892-11-9177","2075 ROCKAWAY PKWY","7B","11236",""," 806101","BROOKLYN","NY","934-403-1704","ADUNAVANT@AMGGT.COM","","","6","25","1998","0.5326585"
"2514","","","","","","","","","","","","","","","","","","","","","","","",""
"2515","1317","15493948","DUNAVANT","ARRON","ERIC","","6/25/1998","M","","2075 ROCKAWAY PKWY","7B","11236","",NA,"BROOKLYN","NY","","","","E","6","25","1998",""
"2516","2940","15771743","DUNAVANT","ARNOLD","","","6/25/1998","M","892-11-9177","2075 ROCKAWAY PKWY","7B","11236",""," 761653","BROOKLYN","NY","484-258-3529","","","","6","25","1998","0.5326585"
"2517","","","","","","","","","","","","","","","","","","","","","","","",""
"2518"," 747","15376840","MONTGOMERY","MALLORY","IDA","","6/15/1968","F","","61 VERMILYEA AVE","4G","10034","","4764065","NEW YORK","NY","610-413-1919","MMONTGOMERY@AMGGT.COM","","I","6","15","1968",""
"2519","2297","15827014","MONTGOMERY","MALLORY","","","10/4/1993","F","","61 VEEMILYEA AVE","4L","10034","","4764077","","NY","610-413-1919","","","","10","4","1993","0.5323820"
"2520","","","","","","","","","","","","","","","","","","","","","","","",""
"2521","1060","15468542","FRIEDLANDER","TERESA","","","10/13/2003","F","","1932 CROTONA PRKWY","6D","10460","","4781735","BRONX","NY","203-997-4234","","","","10","13","2003",""
"2522","2607","15765554","FRIEDLANDER","TERESA","","","12/19/1983","F","856-61-1304","2775 KINGSBRIDGE TER","A41","10463","","4781745","BRONX","NY","203-997-4234","","","","12","19","1983","0.5323819"
"2523","","","","","","","","","","","","","","","","","","","","","","","",""
"2524"," 651","15516778","GAGE","RAFAEL","","","9/27/1964","M","879-95-7456","5314 CLARENDON RD","PH","11203","","1146490","BROOKLYN","NY","267-140-1887","","","","9","27","1964",""
"2525","2202","15635342","GAGE","RAFAEL","KEVIN","","9/14/1989","M","","370 E 51ST ST","2A","11203","","1146160","BROOKLYN","NY","267-140-1887","RGAGE@AMGGT.COM","","K","9","14","1989","0.5323068"
"2526","","","","","","","","","","","","","","","","","","","","","","","",""
"2527","1258","15403013","MENDOZA","SADIE","MARIA","","2/14/2001","F","880-38-2115","1006 INDIAN TRACE CIR","104","33407",""," 825727","WEST PALM BCH","FL","516-448-6947","SMENDOZA@AMGGT.COM","","M","2","14","2001",""
"2528","2801","15630567","MENDOZA","JADE","SUE","","2/14/2001","F","","1006 INDIAN TRACE CIR","104","33407","",NA,"WEST PALM BCH","FL","","","","S","2","14","2001","0.5321571"
"2529","","","","","","","","","","","","","","","","","","","","","","","",""
"2530","1138","15486675","ROBERTS","KIMBERLY","AMANDA","","2/14/2002","F","","836 FAILE ST","4A","10474","","1321982","BRONX","NY","959-740-4277","KROBERTS@AMGGT.COM","","A","2","14","2002",""
"2531","2683","15947825","ROBERTS","KIMBERLY","","","2/9/1977","F","","836 FAILE ST","","10474","","1321988","BRONX","NY","959-740-4277","","","","2","9","1977","0.5319139"
"2532","","","","","","","","","","","","","","","","","","","","","","","",""
"2533"," 664","15800427","DU","PEGGY","","","10/13/1994","F","","2228 CHATTERTON AVE","","10472","","1323806","BRONX","NY","570-253-9722","","","","10","13","1994",""
"2534","2215","15946395","DU","PEGGY","","","7/26/1956","F","889-39-5779","2228 CHATTERTON AVE","PH","10472","","1323871","BRONX","NY","570-253-9722","","","","7","26","1956","0.5318223"
"2535","","","","","","","","","","","","","","","","","","","","","","","",""
"2536","1205","15436724","DIAZ","DELORES","JOAN","","12/1/2006","F","","219 E 121ST ST","AGCY","10035","",NA,"NEW YORK","NY","","","","J","12","1","2006",""
"2537","2750","15605703","DIAZ","DEBORAH","A","","12/1/2006","F","811-78-8336","219 E 121ST ST","AGCY","10035",""," 796253","NEW YORK","NY","267-938-2813","DDIAZ@AMGGT.COM","","A","12","1","2006","0.5313895"
"2538","","","","","","","","","","","","","","","","","","","","","","","",""
"2539"," 666","15469327","GIBSON","SHANE","","","12/22/1957","F","","2311 ROCKAWAY AVE","1C","11691","","4772617","FAR ROCKAWAY","NY","631-302-9960","SGIBSON@AMGGT.COM","","","12","22","1957",""
"2540","2217","15677658","GIBSON","SHANE","","","12/22/1967","F","819-80-8051","2211 NEW HAVEN AVE","","11691","","4772630","FAR ROCKAWAY","NY","929-197-9868","","","","12","22","1967","0.5312080"
"2541","","","","","","","","","","","","","","","","","","","","","","","",""
"2542"," 254","15704605","BRASSEUR","JULIANA","","","8/24/1971","F","","511 E 148TH ST","A34","10455","","4833934","BRONX","NY","551-607-5750","JBRASSEUR@AMGGT.COM","","","8","24","1971",""
"2543","1808","15836934","BRASSEUR","JULIANA","","","8/23/1971","F","","511 BROOK AVE","34A","10455","","4833921","BRONX","NY","201-768-7599","","","","8","23","1971","0.5311216"
"2544","","","","","","","","","","","","","","","","","","","","","","","",""
"2545"," 864","15626437","MCMILLIAN","SHARIEZ","","","10/19/1988","F","","1250 FRANKLIN AVE","3A","10456","","1229502","BRONX","NY","347-196-5346","","","","10","19","1988",""
"2546","2414","15922622","MCMILLIAN","SHARIEZ","","","12/10/2008","F","877-08-2601","811 E 178TH ST","9","10460","","1229356","BRONX","NY","347-196-5346","SMCMILLIAN@AMGGT.COM","","","12","10","2008","0.5309999"
"2547","","","","","","","","","","","","","","","","","","","","","","","",""
"2548","1281","12709736","GONZALES","BRETT","WILLIAM","","7/5/1941","M","844-84-4757","212 W 133RD ST APT 4A","4A","10030","",NA,"NEW YORK","NY","959-780-6765","","","W","7","5","1941",""
"2549","2819","14663222","GONZALES","THOMAS","WILLIAM","","7/5/1941","M","887-85-9759","2131 3RD AVE","3","10035","","4740185","NEW YORK","NY","203-251-6549","","","W","7","5","1941","0.5308971"
"2550","","","","","","","","","","","","","","","","","","","","","","","",""
"2551","1503","15697699","MONTGOMERY","TMRA","","","8/20/1982","F","813-06-0405","2400 NOSTRAND AVE","208","11210","","4799586","BROOKLYN","NY","518-830-2817","","","","8","20","1982",""
"2552","3034","15702891","MONTGOMERY","TARA","","","8/21/1982","F","","PO BOX 860172","4L","11386","","4799571","RIDGEWOOD","NY","518-830-2817","TMONTGOMERY@AMGGT.COM","","","8","21","1982","0.5308544"
"2553","","","","","","","","","","","","","","","","","","","","","","","",""
"2554","1260","15804919","ROBBINS","DANIEL","","","2/4/2003","M","823-45-8593","980 TRINITY AVE","5G","10456",""," 846933","BRONX","NY","959-540-5401","","","","2","4","2003",""
"2555","2802","15939459","ROBBINS","DAVID","H","","2/4/2003","M","","980 TRINITY AVE","5G","10456","",NA,"BRONX","NY","","","","H","2","4","2003","0.5306527"
"2556","","","","","","","","","","","","","","","","","","","","","","","",""
"2557","1295","15494125","ROBBINS","DANIEL","JERRY","","2/4/2003","M","823-45-8593","980 TRINITY AVE","5G","10456",""," 845530","BRONX","NY","718-328-4327","","","J","2","4","2003",""
"2558","2802","15939459","ROBBINS","DAVID","H","","2/4/2003","M","","980 TRINITY AVE","5G","10456","",NA,"BRONX","NY","","","","H","2","4","2003","0.5306527"
"2559","","","","","","","","","","","","","","","","","","","","","","","",""
"2560"," 721","15840089","EVERETT","SUSAN","OLENKA","","8/11/1975","F","867-54-7720","11002 160TH ST","2","11433","","4757363","JAMAICA","NY","631-267-1056","","","O","8","11","1975",""
"2561","2271","15967126","EVERETT","SUSAN","","","11/19/2002","F","","11002 160TH ST","PH","11433","","4757364","JAMAICA","NY","631-267-1056","","","","11","19","2002","0.5306481"
"2562","","","","","","","","","","","","","","","","","","","","","","","",""
"2563"," 389","15444599","BARNETT","MISTY","","","12/16/2002","F","","501 W 176 TH STREET","3","10457","","4773692","BRONX","NY","267-185-5005","","","","12","16","2002",""
"2564","1941","15508822","BARNETT","MISTY","","","10/17/1976","F","853-05-8401","701 E 175TH ST","2D","10457","","4773710","BRONX","NY","267-185-5005","","","","10","17","1976","0.5306031"
"2565","","","","","","","","","","","","","","","","","","","","","","","",""
"2566"," 510","15477217","WINCHESTER","JAMES","","","12/3/1959","M","","351 E 74TH ST","GFL","10021","","4795721","NEW YORK","NY","","","","","12","3","1959",""
"2567","2062","15795464","WINCHESTER","JAMES","","","12/3/1949","M","838-06-4764","400 E 30TH ST","","10016","","4795732","NEW YORK","NY","845-155-1596","","","","12","3","1949","0.5305881"
"2568","","","","","","","","","","","","","","","","","","","","","","","",""
"2569","  89","15921255","HANSEN","SARAH","","","8/27/2001","F","","8824 MERRICK BLVD","2 F","11432","","1284907","JAMAICA","NY","718-685-2670","","","","8","27","2001",""
"2570","1644","15947842","HANSEN","SARAH","","","10/11/1988","F","","8824 MERRICK BLVD","2F","11432","","1284977","JAMAICA","NY","718-685-2670","SHANSEN@AMGGT.COM","","","10","11","1988","0.5304515"
"2571","","","","","","","","","","","","","","","","","","","","","","","",""
"2572"," 750","15881634","CHURCHVILLE","SHANNON","","","3/1/2014","F","","413 LELAND AVE","PH","10473","MARTIN","1222435","BRONX","NY","484-333-4947","SCHURCHVILLE@AMGGT.COM","","","3","1","2014",""
"2573","2300","15917912","CHURCHVILLE","SHANNON","","","10/10/1992","F","","413 LELAND AVE","2","10473","","1222375","BRONX","NY","484-333-4947","","","","10","10","1992","0.5303776"
"2574","","","","","","","","","","","","","","","","","","","","","","","",""
"2575","1439","15511755","DINH","BLANCA","S","","4/23/2002","F","841-18-8099","753 HUNTS POINT AVE","N","10474",""," 812247","BRONX","NY","718-422-2349","","","S","4","23","2002",""
"2576","2969","15923001","DINH","ANIECEA","DIANA","","4/23/2002","F","","753 HUNTS POINT AVE","N","10474","",NA,"BRONX","NY","","","","D","4","23","2002","0.5297521"
"2577","","","","","","","","","","","","","","","","","","","","","","","",""
"2578"," 951","15735670","JOHNSON","KRISTINA","","","10/22/1978","F","895-26-5424","3520 OLINVILLE AVE","1047","10467","","1311247","BRONX","NY","570-766-2249","","","","10","22","1978",""
"2579","2499","16016573","JOHNSON","KRISTINA","","","6/5/2007","F","","3520 OLINVILLE AVE","2K","10467","","1311292","BRONX","NY","570-766-2249","KJOHNSON@AMGGT.COM","","","6","5","2007","0.5297491"
"2580","","","","","","","","","","","","","","","","","","","","","","","",""
"2581"," 853","15382562","QUINTERO","DAVID","","","6/20/1986","M","897-75-4338","4711 98TH ST","1FLO","11368","","1164073","CORONA","NY","917-652-2322","","","","6","20","1986",""
"2582","2402","15903494","QUINTERO","DAVID","STANLEY","","6/20/1956","M","","2122 31ST AVE","2F","11106","","1164313","ASTORIA","NY","934-936-5397","","","S","6","20","1956","0.5296351"
"2583","","","","","","","","","","","","","","","","","","","","","","","",""
"2584"," 385","15733970","CALHOUN","JENNA","","","12/23/1976","F","","1414 HAZEN ST","","11370","","4833491","EAST ELMHURST","NY","570-346-9974","","","","12","23","1976",""
"2585","1937","15930017","CALHOUN","JENNA","","","12/1/1976","F","883-95-0315","25 AVENUE D","","10009","MARTINEZ","4833509","NEW YORK","NY","570-346-9974","JCALHOUN@AMGGT.COM","","","12","1","1976","0.5293554"
"2586","","","","","","","","","","","","","","","","","","","","","","","",""
"2587","  79","15679842","HARRIS","ALICE","","","7/27/1921","F","810-83-2339","1510 ARCHER RD","6A","10462","","4754766","BRONX","NY","203-379-5208","","","","7","27","1921",""
"2588","1634","15737505","HARRIS","ALICE","","","7/27/1951","F","","1321 HARROD AVE","2FL","10472","","4754771","BRONX","NY","347-154-7871","","","","7","27","1951","0.5292342"
"2589","","","","","","","","","","","","","","","","","","","","","","","",""
"2590","1202","15604393","ROSENFELD","RENEE","TAMIKA","","12/8/1999","F","885-44-2186","31 LEONARD ST","20B","11206",""," 799186","BROOKLYN","NY","201-973-2023","","","T","12","8","1999",""
"2591","2746","15888273","ROSENFELD","DANEE","K","","12/8/1999","F","","31 LEONARD ST","20B","11206","",NA,"BROOKLYN","NY","","","","K","12","8","1999","0.5289334"
"2592","","","","","","","","","","","","","","","","","","","","","","","",""
"2593","1319","15758913","LEE","HELEN","KRISTINA","","12/24/2008","F","","710 E 138TH ST","18","10454","",NA,"BRONX","NY","","","","K","12","24","2008",""
"2594","2856","15916251","LEE","ELINA","","","12/24/2008","F","838-79-3414","710 E 138TH ST","18","10454",""," 848465","BRONX","NY","718-432-9894","ELEE@AMGGT.COM","","","12","24","2008","0.5289334"
"2595","","","","","","","","","","","","","","","","","","","","","","","",""
"2596","1351","15886873","ROSENFELD","RENEE","","","12/8/1999","F","885-44-2186","31 LEONARD ST","20B","11206","",NA,"BROOKLYN","NY","484-704-3542","","","","12","8","1999",""
"2597","2746","15888273","ROSENFELD","DANEE","K","","12/8/1999","F","","31 LEONARD ST","20B","11206","",NA,"BROOKLYN","NY","","","","K","12","8","1999","0.5289334"
"2598","","","","","","","","","","","","","","","","","","","","","","","",""
"2599"," 485","15399603","OCONOR","KALINA","","","10/30/1991","F","","255 E 149TH ST","2N","10451","","1284142","BRONX","NY","959-996-3252","","","","10","30","1991",""
"2600","2037","15564127","OCONOR","KALINA","","","5/10/1955","F","876-24-4241","2065 DAVIDSON AVE","3A","10453","WEIMER","1284203","BRONX","NY","959-996-3252","KOCONOR@AMGGT.COM","","","5","10","1955","0.5288543"
"2601","","","","","","","","","","","","","","","","","","","","","","","",""
"2602"," 861","15732973","VERDREE","PAMELA","","","10/29/1992","F","","10738 122ND ST","","11419","","4760010","S RICHMOND HL","NY","860-616-6428","","","","10","29","1992",""
"2603","2411","15797989","VERDREE","PAMELA","","","7/25/2013","F","","10738 122ND ST","PH","11419","","4760008","S RICHMOND HL","NY","860-616-6428","","","","7","25","2013","0.5287624"
"2604","","","","","","","","","","","","","","","","","","","","","","","",""
"2605"," 128","15554257","DAS","ABDIFATAH","","","5/7/1989","M","829-54-1655","950 AVESTJOHN","2 D","10455","","1245373","","NY","862-710-4295","ADAS@AMGGT.COM","","","5","7","1989",""
"2606","1683","15983581","DAS","ABDIFATAH","HOWARD","","5/20/2012","M","","950 AVE STREET JOHN","2D","10455","","1245260","BRONX","NY","862-710-4295","","","H","5","20","2012","0.5287597"
"2607","","","","","","","","","","","","","","","","","","","","","","","",""
"2608","1472","15538047","CHAPMAN","ANDREA","EMILY","","7/15/2007","F","","933 ELDER AVE","PH","10473","",NA,"BRONX","NY","","","","E","7","15","2007",""
"2609","2999","15965164","CHAPMAN","ALANA","","","7/15/2007","F","898-34-8497","933 ELDER AVE","PH","10473","",NA,"BRONX","NY","","","","","7","15","2007","0.5287185"
"2610","","","","","","","","","","","","","","","","","","","","","","","",""
"2611","1058","15809945","ZOELLER","BEN","","","5/19/1961","M","","11617 203RD ST","","11412","SWINNEY","4833302","SAINT ALBANS","NY","848-422-6643","BZOELLER@AMGGT.COM","","","5","19","1961",""
"2612","2605","15962625","ZOELLER","BEN","","","5/19/1971","","848-34-6914","11636 200TH ST","","11412","","4833315","SAINT ALBANS","NY","959-991-3488","","","","5","19","1971","0.5287131"
"2613","","","","","","","","","","","","","","","","","","","","","","","",""
"2614","1211","15612810","VIRGIN","PEDRO","MANUEL","","12/18/2000","M","891-13-2501","2363 VALENTINE AVE","11","10458",""," 714641","BRONX","NY","203-759-7288","","","M","12","18","2000",""
"2615","2757","15752177","VIRGIN","JOSE","SAMUEL","","12/18/2000","M","","2363 VALENTINE AVE","11","10458","",NA,"BRONX","NY","","","","S","12","18","2000","0.5286572"
"2616","","","","","","","","","","","","","","","","","","","","","","","",""
"2617","1435","15869711","THOMASON","PEDRO","MANUEL","","5/18/2008","M","","575 CASTLE HILL AVE","12G","10473","",NA,"BRONX","NY","","","","M","5","18","2008",""
"2618","2966","16028058","THOMASON","JOSE","SAMUEL","","5/18/2008","M","883-86-0575","575 CASTLE HILL AVE","12G","10473",""," 716980","BRONX","NY","516-159-4292","","","S","5","18","2008","0.5286572"
"2619","","","","","","","","","","","","","","","","","","","","","","","",""
"2620","1433","15940320","COPELAND","DANIEL","","","12/21/2007","M","882-10-1762","2466 WILLIAMSBRIDGE RD","PH","10469",""," 738894","BRONX","NY","212-948-2496","","","","12","21","2007",""
"2621","2965","15963384","COPELAND","DONALD","RON","","12/21/2007","M","","2466 WILLIAMSBRIDGE RD","PH","10469","",NA,"BRONX","NY","","","","R","12","21","2007","0.5283961"
"2622","","","","","","","","","","","","","","","","","","","","","","","",""
"2623"," 809","15446266","MCINNIS","CHARLEZE","","","12/11/1983","F","865-63-8313","18711 WEXFORD TER","2","11432","CAVANAUGH","1257831","JAMAICA","NY","917-483-5473","CMCINNIS@AMGGT.COM","","","12","11","1983",""
"2624","2359","15476278","MCINNIS","CHARLEZE","LYNNE","","10/13/2009","F","","14711 HOOVER AVE","PVT","11435","","1257782","JAMAICA","NY","917-483-5473","","","L","10","13","2009","0.5282693"
"2625","","","","","","","","","","","","","","","","","","","","","","","",""
"2626"," 362","15497053","CONWAY","ALEJANDRO","","","12/28/1967","M","","309 E 6TH ST","","10003","","4754447","NEW YORK","NY","860-389-9334","","","","12","28","1967",""
"2627","1915","15544909","CONWAY","ALEJANDRO","","","12/28/1937","M","829-14-0535","219 E 121ST ST","","10035","","4754440","NEW YORK","NY","570-157-6626","","","","12","28","1937","0.5281603"
"2628","","","","","","","","","","","","","","","","","","","","","","","",""
"2629"," 224","15421876","BEERE","DORTHY","","","12/20/1981","F","802-93-9861","24 W 174TH ST","","10453","","4769150","BRONX","NY","862-753-7706","DBEERE@AMGGT.COM","","","12","20","1981",""
"2630","1777","15497684","BEERE","DORTHY","JENNY","","10/19/2006","F","","24 W 174TH ST","2A","10453","","4769133","BRONX","NY","862-753-7706","","","J","10","19","2006","0.5278803"
"2631","","","","","","","","","","","","","","","","","","","","","","","",""
"2632"," 268","15419251","COMER","MARIAH","","","10/15/1963","F","","1605 WALTON AVE","40","10452","","1185211","BRONX","NY","860-588-2513","","","","10","15","1963",""
"2633","1822","16006129","COMER","MARIAH","","","12/7/1990","F","852-02-8933","1447 MCCOBMBS ROAD","2H","10452","","1185100","BRONX","NY","860-588-2513","","","","12","7","1990","0.5278312"
"2634","","","","","","","","","","","","","","","","","","","","","","","",""
"2635"," 480","15634714","DAVIS","JOSEPH","","","10/24/1979","M","","2958 MARION AVE","","10458","","4794239","BRONX","NY","","","","","10","24","1979",""
"2636","2032","15720191","DAVIS","JOSEPH","","","10/24/1969","M","873-95-9937","264 W TREMONT AVE","2C","10453","","4794238","BRONX","NY","347-510-8574","","","","10","24","1969","0.5275534"
"2637","","","","","","","","","","","","","","","","","","","","","","","",""
"2638","1048","15530875","KLOSTER","ALISHA","CHERYL","","2/5/1938","F","861-87-5642","9735 84TH ST","","11416","","4776351","JAMAICA","NY","862-990-5281","","","C","2","5","1938",""
"2639","2597","15900056","KLOSTER","ALISHA","","","2/5/1968","F","","10749 91 TH STREET","2FL","11416","","4776354","JAMAICA","NY","201-947-9674","","","","2","5","1968","0.5273773"
"2640","","","","","","","","","","","","","","","","","","","","","","","",""
"2641"," 701","15867386","MAAS","ELIZABETH","","","10/23/1992","F","823-35-2464","129 ALLEN ST","2A","10002","","4761620","NEW YORK","NY","860-764-3597","","","","10","23","1992",""
"2642","2251","15894889","MAAS","ELIZABETH","","","12/29/2013","F","","27 MONROE ST","1","10002","","4761635","NEW YORK","NY","860-764-3597","","","","12","29","2013","0.5273710"
"2643","","","","","","","","","","","","","","","","","","","","","","","",""
"2644","1042","15752694","DEVIVA","DANA","LYN","","12/27/2014","F","","2078 MORRIS AVE","2A","10453","","1308503","BRONX","NY","201-691-3832","DDEVIVA@AMGGT.COM","","L","12","27","2014",""
"2645","2591","15872731","DEVIVA","DANA","","","10/19/1995","F","817-40-5956","1169 STRATFORD AVE","1A","10472","","1308720","BRONX","NY","201-691-3832","","","","10","19","1995","0.5272605"
"2646","","","","","","","","","","","","","","","","","","","","","","","",""
"2647","1386","15535440","BIELEC","BARBARA","","","4/9/1986","F","","82 ROCKAWAY AVE","","11233","","4840130","BROOKLYN","NY","484-145-1692","","","","4","9","1986",""
"2648","2918","15620274","BIELEC","BARQARA","","","4/9/1996","F","","80 ROCKAWAY PKWY","8D","11212","","4840122","BROOKLYN","NY","203-116-2144","","","","4","9","1996","0.5271468"
"2649","","","","","","","","","","","","","","","","","","","","","","","",""
"2650"," 985","15381789","CAUDILL","DAMIAN","","","10/24/2011","M","","10716 157TH ST","2FL","11433","","4786425","JAMAICA","NY","201-832-8022","","","","10","24","2011",""
